,ID,Name,Date,Played,Team,Opponent,Minutes,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Plus/Minus
0,/players/a/achiupr01,Precious Achiuwa,2022-10-19,True,TOR,CLE,17.933333333333334,4,11,1,4,1,2,1,4,5,0,0,0,0,1,10,-4
1,/players/a/achiupr01,Precious Achiuwa,2022-10-21,True,TOR,BRK,17.483333333333334,1,6,0,1,2,3,0,6,6,0,0,0,3,2,4,-8
2,/players/a/achiupr01,Precious Achiuwa,2022-10-22,True,TOR,MIA,33.53333333333333,5,9,2,5,6,7,3,8,11,1,0,0,1,1,18,+16
3,/players/a/achiupr01,Precious Achiuwa,2022-10-24,True,TOR,MIA,33.71666666666667,5,12,0,1,0,1,4,18,22,2,0,1,0,2,10,+10
4,/players/a/achiupr01,Precious Achiuwa,2022-10-26,True,TOR,PHI,21.3,3,7,1,3,0,0,3,3,6,4,0,0,2,3,7,+14
5,/players/a/achiupr01,Precious Achiuwa,2022-10-28,True,TOR,PHI,14.95,0,6,0,3,0,0,2,1,3,1,0,1,2,1,0,-10
6,/players/a/achiupr01,Precious Achiuwa,2022-10-31,True,TOR,ATL,17.75,2,3,0,1,6,6,0,3,3,1,0,0,1,1,10,+11
7,/players/a/achiupr01,Precious Achiuwa,2022-11-02,True,TOR,SAS,21.0,4,9,0,3,4,4,0,6,6,1,1,1,1,1,12,+6
8,/players/a/achiupr01,Precious Achiuwa,2022-11-04,True,TOR,DAL,26.6,4,9,1,3,6,6,3,5,8,2,0,1,2,1,15,+2
9,/players/a/achiupr01,Precious Achiuwa,2022-11-06,True,TOR,CHI,14.183333333333334,2,6,0,2,1,2,3,1,4,2,1,1,1,3,5,-20
10,/players/a/achiupr01,Precious Achiuwa,2022-11-07,True,TOR,CHI,13.866666666666667,4,6,0,0,2,2,1,3,4,1,0,1,0,1,10,-16
11,/players/a/achiupr01,Precious Achiuwa,2022-11-09,True,TOR,HOU,12.483333333333333,2,8,0,2,0,0,4,2,6,1,0,1,2,2,4,-11
12,/players/a/achiupr01,Precious Achiuwa,2022-11-11,False,TOR,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,/players/a/achiupr01,Precious Achiuwa,2022-11-12,False,TOR,IND,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,/players/a/achiupr01,Precious Achiuwa,2022-11-14,False,TOR,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,/players/a/achiupr01,Precious Achiuwa,2022-11-16,False,TOR,MIA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,/players/a/achiupr01,Precious Achiuwa,2022-11-19,False,TOR,ATL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,/players/a/achiupr01,Precious Achiuwa,2022-11-23,False,TOR,BRK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,/players/a/achiupr01,Precious Achiuwa,2022-11-26,False,TOR,DAL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,/players/a/achiupr01,Precious Achiuwa,2022-11-28,False,TOR,CLE,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,/players/a/achiupr01,Precious Achiuwa,2022-11-30,False,TOR,NOP,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,/players/a/achiupr01,Precious Achiuwa,2022-12-02,False,TOR,BRK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,/players/a/achiupr01,Precious Achiuwa,2022-12-03,False,TOR,ORL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,/players/a/achiupr01,Precious Achiuwa,2022-12-05,False,TOR,BOS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,/players/a/achiupr01,Precious Achiuwa,2022-12-07,False,TOR,LAL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,/players/a/achiupr01,Precious Achiuwa,2022-12-09,False,TOR,ORL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,/players/a/achiupr01,Precious Achiuwa,2022-12-11,False,TOR,ORL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,/players/a/achiupr01,Precious Achiuwa,2022-12-14,False,TOR,SAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,/players/a/achiupr01,Precious Achiuwa,2022-12-16,False,TOR,BRK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,/players/a/achiupr01,Precious Achiuwa,2022-12-18,False,TOR,GSW,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,/players/a/achiupr01,Precious Achiuwa,2022-12-19,False,TOR,PHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,/players/a/achiupr01,Precious Achiuwa,2022-12-21,False,TOR,NYK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,/players/a/achiupr01,Precious Achiuwa,2022-12-23,False,TOR,CLE,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,/players/a/achiupr01,Precious Achiuwa,2022-12-27,False,TOR,LAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,/players/a/achiupr01,Precious Achiuwa,2022-12-29,False,TOR,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,/players/a/achiupr01,Precious Achiuwa,2022-12-30,False,TOR,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,/players/a/achiupr01,Precious Achiuwa,2023-01-02,True,TOR,IND,12.433333333333334,1,3,0,1,1,2,0,0,0,2,1,3,0,2,3,-11
37,/players/a/achiupr01,Precious Achiuwa,2023-01-04,True,TOR,MIL,11.883333333333333,1,5,0,2,0,0,1,1,2,0,0,0,1,0,2,-5
38,/players/a/achiupr01,Precious Achiuwa,2023-01-06,True,TOR,NYK,4.566666666666666,1,3,0,1,0,0,0,1,1,1,0,0,0,0,2,-7
39,/players/a/achiupr01,Precious Achiuwa,2023-01-08,True,TOR,POR,10.666666666666666,2,6,0,2,0,0,0,2,2,0,0,1,0,0,4,-4
40,/players/a/achiupr01,Precious Achiuwa,2023-01-10,True,TOR,CHO,13.75,5,9,3,5,0,0,0,2,2,0,0,1,1,2,13,+8
41,/players/a/achiupr01,Precious Achiuwa,2023-01-12,True,TOR,CHO,17.65,4,7,1,3,1,3,1,1,2,0,5,0,2,1,10,-1
42,/players/a/achiupr01,Precious Achiuwa,2023-01-14,True,TOR,ATL,27.566666666666666,5,9,0,1,4,5,3,1,4,1,1,0,2,4,14,-4
43,/players/a/achiupr01,Precious Achiuwa,2023-01-16,True,TOR,NYK,20.383333333333333,2,6,0,2,4,4,1,7,8,0,0,0,0,3,8,-8
44,/players/a/achiupr01,Precious Achiuwa,2023-01-17,True,TOR,MIL,26.033333333333335,4,10,2,3,1,2,5,2,7,0,0,1,1,2,11,+4
45,/players/a/achiupr01,Precious Achiuwa,2023-01-19,True,TOR,MIN,20.8,5,8,1,1,0,4,3,1,4,1,0,2,0,2,11,+2
46,/players/a/achiupr01,Precious Achiuwa,2023-01-21,True,TOR,BOS,37.3,7,15,1,3,2,2,1,10,11,3,2,2,2,2,17,+13
47,/players/a/achiupr01,Precious Achiuwa,2023-01-22,True,TOR,NYK,35.5,2,4,0,0,8,10,4,7,11,1,2,0,2,5,12,+3
48,/players/a/achiupr01,Precious Achiuwa,2023-01-25,True,TOR,SAC,28.216666666666665,9,12,1,3,0,0,1,4,5,0,0,0,3,3,19,+3
49,/players/a/achiupr01,Precious Achiuwa,2023-01-27,True,TOR,GSW,36.45,8,12,0,2,1,3,5,6,11,2,1,0,2,2,17,-8
50,/players/a/achiupr01,Precious Achiuwa,2023-01-28,True,TOR,POR,33.416666666666664,11,16,1,2,4,4,3,10,13,0,2,1,2,3,27,+27
51,/players/a/achiupr01,Precious Achiuwa,2023-01-30,True,TOR,PHO,34.05,5,9,0,1,1,2,5,7,12,1,1,1,1,3,11,-6
52,/players/a/achiupr01,Precious Achiuwa,2023-02-01,True,TOR,UTA,25.416666666666668,6,8,0,0,1,4,5,1,6,1,1,1,0,4,13,+3
53,/players/a/achiupr01,Precious Achiuwa,2023-02-03,True,TOR,HOU,29.366666666666667,2,7,0,2,5,9,3,5,8,2,1,1,2,6,9,-7
54,/players/a/achiupr01,Precious Achiuwa,2023-02-05,True,TOR,MEM,30.683333333333334,5,12,0,3,0,0,1,6,7,0,4,0,0,1,10,-11
55,/players/a/achiupr01,Precious Achiuwa,2023-02-08,True,TOR,SAS,28.083333333333332,4,6,1,2,1,2,1,6,7,0,1,2,1,4,10,-1
56,/players/a/achiupr01,Precious Achiuwa,2023-02-10,True,TOR,UTA,30.95,7,11,2,4,0,0,1,3,4,4,0,0,1,4,16,-5
57,/players/a/achiupr01,Precious Achiuwa,2023-02-12,True,TOR,DET,33.05,4,10,0,2,3,6,4,7,11,1,0,0,0,2,11,+5
58,/players/a/achiupr01,Precious Achiuwa,2023-02-14,True,TOR,ORL,33.65,4,7,1,2,2,2,3,10,13,0,0,1,3,2,11,+11
59,/players/a/adamsst01,Steven Adams,2022-10-19,True,MEM,NYK,32.53333333333333,1,2,0,0,1,4,6,8,14,3,1,1,1,1,3,-1
60,/players/a/adamsst01,Steven Adams,2022-10-21,True,MEM,HOU,33.25,3,4,0,0,0,2,2,7,9,2,0,2,0,5,6,+23
61,/players/a/adamsst01,Steven Adams,2022-10-22,True,MEM,DAL,22.316666666666666,1,3,0,0,0,2,1,3,4,1,1,4,3,1,2,-30
62,/players/a/adamsst01,Steven Adams,2022-10-24,True,MEM,BRK,31.266666666666666,3,5,0,0,3,6,4,9,13,2,1,1,0,2,9,+20
63,/players/a/adamsst01,Steven Adams,2022-10-27,True,MEM,SAC,23.883333333333333,6,9,0,0,0,3,7,4,11,4,0,0,4,4,12,+2
64,/players/a/adamsst01,Steven Adams,2022-10-29,True,MEM,UTA,19.216666666666665,1,2,0,0,0,0,5,5,10,1,1,1,4,4,2,+11
65,/players/a/adamsst01,Steven Adams,2022-10-31,True,MEM,UTA,18.516666666666666,1,4,0,0,0,1,2,7,9,1,1,1,4,1,2,-11
66,/players/a/adamsst01,Steven Adams,2022-11-02,True,MEM,POR,33.61666666666667,6,9,0,0,2,3,4,7,11,5,0,2,1,2,14,-6
67,/players/a/adamsst01,Steven Adams,2022-11-04,True,MEM,CHO,21.733333333333334,6,10,0,0,1,2,11,8,19,4,2,2,2,2,13,+31
68,/players/a/adamsst01,Steven Adams,2022-11-06,True,MEM,WAS,22.183333333333334,2,2,0,0,0,0,5,5,10,1,0,0,1,3,4,+9
69,/players/a/adamsst01,Steven Adams,2022-11-07,False,MEM,BOS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,/players/a/adamsst01,Steven Adams,2022-11-09,True,MEM,SAS,37.43333333333333,3,4,0,0,1,2,10,9,19,2,1,1,6,3,7,+5
71,/players/a/adamsst01,Steven Adams,2022-11-11,True,MEM,MIN,26.85,1,3,0,0,1,4,5,4,9,3,1,1,1,4,3,+6
72,/players/a/adamsst01,Steven Adams,2022-11-13,True,MEM,WAS,29.383333333333333,6,8,0,0,0,0,6,4,10,6,1,0,3,5,12,+4
73,/players/a/adamsst01,Steven Adams,2022-11-15,True,MEM,NOP,12.816666666666666,1,2,0,0,0,2,2,3,5,1,0,0,2,3,2,-2
74,/players/a/adamsst01,Steven Adams,2022-11-18,True,MEM,OKC,25.3,3,3,0,0,0,4,3,4,7,0,0,0,2,1,6,+15
75,/players/a/adamsst01,Steven Adams,2022-11-20,True,MEM,BRK,28.633333333333333,7,10,0,0,1,8,4,6,10,2,3,0,5,2,15,+3
76,/players/a/adamsst01,Steven Adams,2022-11-22,True,MEM,SAC,30.183333333333334,2,5,0,0,1,4,5,11,16,0,0,1,3,3,5,+1
77,/players/a/adamsst01,Steven Adams,2022-11-25,True,MEM,NOP,25.033333333333335,7,10,0,0,1,2,4,7,11,1,1,0,2,1,15,+26
78,/players/a/adamsst01,Steven Adams,2022-11-27,True,MEM,NYK,31.333333333333332,6,9,0,0,4,9,7,3,10,2,0,1,0,1,16,+2
79,/players/a/adamsst01,Steven Adams,2022-11-30,True,MEM,MIN,29.316666666666666,3,8,0,1,2,2,6,6,12,2,1,1,0,1,8,-3
80,/players/a/adamsst01,Steven Adams,2022-12-02,True,MEM,PHI,33.516666666666666,4,11,0,0,1,2,10,6,16,6,3,3,3,4,9,-1
81,/players/a/adamsst01,Steven Adams,2022-12-04,False,MEM,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,/players/a/adamsst01,Steven Adams,2022-12-05,True,MEM,MIA,27.85,4,6,0,0,0,0,1,3,4,1,0,0,1,2,8,-2
83,/players/a/adamsst01,Steven Adams,2022-12-07,True,MEM,OKC,20.85,4,4,0,0,0,1,2,3,5,2,0,2,1,0,8,+10
84,/players/a/adamsst01,Steven Adams,2022-12-09,True,MEM,DET,23.0,5,8,0,0,0,2,3,5,8,4,1,1,2,1,10,+17
85,/players/a/adamsst01,Steven Adams,2022-12-12,False,MEM,ATL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,/players/a/adamsst01,Steven Adams,2022-12-15,True,MEM,MIL,20.633333333333333,4,8,0,0,2,2,5,1,6,1,1,5,1,2,10,+21
87,/players/a/adamsst01,Steven Adams,2022-12-17,True,MEM,OKC,28.633333333333333,3,5,0,0,3,5,2,5,7,2,2,2,2,6,9,+7
88,/players/a/adamsst01,Steven Adams,2022-12-20,True,MEM,DEN,30.083333333333332,2,5,0,0,0,0,4,6,10,2,1,0,2,2,4,-8
89,/players/a/adamsst01,Steven Adams,2022-12-23,True,MEM,PHO,22.25,3,5,0,0,0,4,7,4,11,2,1,1,0,0,6,+16
90,/players/a/adamsst01,Steven Adams,2022-12-25,True,MEM,GSW,21.2,2,6,0,0,2,2,7,7,14,1,0,1,0,2,6,+2
91,/players/a/adamsst01,Steven Adams,2022-12-27,True,MEM,PHO,25.3,3,5,0,0,0,0,3,6,9,1,0,1,1,1,6,-13
92,/players/a/adamsst01,Steven Adams,2022-12-29,True,MEM,TOR,32.266666666666666,7,11,0,0,0,2,8,9,17,3,1,0,2,1,14,+17
93,/players/a/adamsst01,Steven Adams,2022-12-31,True,MEM,NOP,27.166666666666668,4,6,0,0,2,6,5,16,21,3,2,2,0,3,10,-1
94,/players/a/adamsst01,Steven Adams,2023-01-01,True,MEM,SAC,34.483333333333334,5,12,0,0,1,2,13,10,23,3,1,2,4,4,11,+4
95,/players/a/adamsst01,Steven Adams,2023-01-04,True,MEM,CHO,27.2,3,7,0,0,3,7,4,11,15,2,1,2,2,1,9,+24
96,/players/a/adamsst01,Steven Adams,2023-01-05,True,MEM,ORL,30.166666666666668,2,5,0,0,0,1,1,5,6,0,1,0,2,5,4,-5
97,/players/a/adamsst01,Steven Adams,2023-01-08,False,MEM,UTA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,/players/a/adamsst01,Steven Adams,2023-01-09,True,MEM,SAS,28.316666666666666,5,7,0,0,3,11,4,11,15,4,1,0,2,0,13,+11
99,/players/a/adamsst01,Steven Adams,2023-01-11,True,MEM,SAS,32.516666666666666,5,7,0,0,1,2,7,11,18,5,1,3,1,2,11,+14
100,/players/a/adamsst01,Steven Adams,2023-01-14,True,MEM,IND,22.15,4,4,0,0,2,2,3,6,9,2,0,1,3,3,10,+16
101,/players/a/adamsst01,Steven Adams,2023-01-16,True,MEM,PHO,24.116666666666667,4,5,0,0,0,0,5,4,9,2,0,0,1,3,8,+17
102,/players/a/adamsst01,Steven Adams,2023-01-18,True,MEM,CLE,28.45,6,8,0,0,1,2,5,5,10,4,1,0,1,3,13,-8
103,/players/a/adamsst01,Steven Adams,2023-01-20,True,MEM,LAL,25.783333333333335,6,7,0,0,4,9,8,9,17,2,0,1,1,2,16,-1
104,/players/a/adamsst01,Steven Adams,2023-01-22,True,MEM,PHO,32.55,3,9,0,0,4,7,8,8,16,2,3,0,3,2,10,+1
105,/players/a/adamsst01,Steven Adams,2023-01-23,False,MEM,SAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,/players/a/adamsst01,Steven Adams,2023-01-25,False,MEM,GSW,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,/players/a/adamsst01,Steven Adams,2023-01-27,False,MEM,MIN,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,/players/a/adamsst01,Steven Adams,2023-01-29,False,MEM,IND,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,/players/a/adamsst01,Steven Adams,2023-02-01,False,MEM,POR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,/players/a/adamsst01,Steven Adams,2023-02-02,False,MEM,CLE,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,/players/a/adamsst01,Steven Adams,2023-02-05,False,MEM,TOR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,/players/a/adamsst01,Steven Adams,2023-02-07,False,MEM,CHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,/players/a/adamsst01,Steven Adams,2023-02-10,False,MEM,MIN,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,/players/a/adamsst01,Steven Adams,2023-02-12,False,MEM,BOS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,/players/a/adamsst01,Steven Adams,2023-02-15,False,MEM,UTA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,/players/a/adebaba01,Bam Adebayo,2022-10-19,True,MIA,CHI,34.0,5,15,0,0,2,3,1,8,9,2,0,1,5,4,12,-15
117,/players/a/adebaba01,Bam Adebayo,2022-10-21,True,MIA,BOS,34.88333333333333,8,11,0,0,3,4,3,5,8,5,2,0,5,4,19,+20
118,/players/a/adebaba01,Bam Adebayo,2022-10-22,True,MIA,TOR,35.7,4,6,0,1,2,2,0,7,7,1,0,0,3,3,10,+5
119,/players/a/adebaba01,Bam Adebayo,2022-10-24,True,MIA,TOR,37.68333333333333,4,14,0,0,6,6,4,6,10,3,1,2,3,1,14,+5
120,/players/a/adebaba01,Bam Adebayo,2022-10-26,True,MIA,POR,28.35,6,11,0,1,6,7,3,5,8,3,1,0,3,3,18,+17
121,/players/a/adebaba01,Bam Adebayo,2022-10-27,True,MIA,GSW,37.733333333333334,10,13,0,0,6,8,4,4,8,1,4,3,5,2,26,-12
122,/players/a/adebaba01,Bam Adebayo,2022-10-29,True,MIA,SAC,37.71666666666667,9,16,0,0,5,6,2,4,6,4,0,2,1,6,23,+6
123,/players/a/adebaba01,Bam Adebayo,2022-11-01,True,MIA,GSW,37.18333333333333,8,15,0,0,3,3,1,6,7,6,3,1,2,4,19,0
124,/players/a/adebaba01,Bam Adebayo,2022-11-02,True,MIA,SAC,32.1,9,16,0,0,2,2,2,9,11,6,0,0,4,5,20,+2
125,/players/a/adebaba01,Bam Adebayo,2022-11-04,True,MIA,IND,33.86666666666667,7,14,0,1,4,4,3,7,10,4,1,0,5,4,18,+3
126,/players/a/adebaba01,Bam Adebayo,2022-11-07,True,MIA,POR,33.36666666666667,8,14,0,0,0,1,2,3,5,3,1,1,1,1,16,+2
127,/players/a/adebaba01,Bam Adebayo,2022-11-10,True,MIA,CHO,38.6,6,15,0,1,6,6,2,12,14,4,2,0,5,5,18,+9
128,/players/a/adebaba01,Bam Adebayo,2022-11-12,True,MIA,CHO,33.06666666666667,11,18,0,0,2,3,1,14,15,4,1,1,5,4,24,+19
129,/players/a/adebaba01,Bam Adebayo,2022-11-14,True,MIA,PHO,36.233333333333334,9,18,0,1,12,14,6,4,10,1,1,0,3,2,30,+12
130,/players/a/adebaba01,Bam Adebayo,2022-11-16,False,MIA,TOR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,/players/a/adebaba01,Bam Adebayo,2022-11-18,False,MIA,WAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,/players/a/adebaba01,Bam Adebayo,2022-11-20,True,MIA,CLE,26.966666666666665,7,14,0,0,7,7,2,4,6,3,0,1,3,2,21,-20
133,/players/a/adebaba01,Bam Adebayo,2022-11-21,True,MIA,MIN,34.983333333333334,7,18,0,2,3,6,4,10,14,5,0,2,1,5,17,-11
134,/players/a/adebaba01,Bam Adebayo,2022-11-23,True,MIA,WAS,35.35,5,15,0,0,5,6,4,7,11,2,2,1,2,4,15,+6
135,/players/a/adebaba01,Bam Adebayo,2022-11-25,True,MIA,WAS,35.3,15,22,0,1,8,8,3,9,12,3,0,0,0,4,38,+1
136,/players/a/adebaba01,Bam Adebayo,2022-11-27,True,MIA,ATL,33.7,13,20,0,0,6,6,1,7,8,1,0,1,3,2,32,+1
137,/players/a/adebaba01,Bam Adebayo,2022-11-30,True,MIA,BOS,38.35,10,19,1,1,2,2,1,5,6,5,2,0,5,5,23,-6
138,/players/a/adebaba01,Bam Adebayo,2022-12-02,True,MIA,BOS,38.45,10,18,0,0,8,9,1,6,7,3,1,1,2,3,28,+7
139,/players/a/adebaba01,Bam Adebayo,2022-12-05,True,MIA,MEM,38.733333333333334,5,13,0,0,5,5,1,4,5,4,0,0,1,0,15,+9
140,/players/a/adebaba01,Bam Adebayo,2022-12-06,True,MIA,DET,34.21666666666667,9,16,0,0,3,6,1,14,15,2,0,1,5,3,21,-12
141,/players/a/adebaba01,Bam Adebayo,2022-12-08,True,MIA,LAC,36.416666666666664,14,21,0,0,3,3,4,6,10,4,1,0,2,0,31,+13
142,/players/a/adebaba01,Bam Adebayo,2022-12-10,True,MIA,SAS,32.333333333333336,5,11,0,1,2,5,2,7,9,4,0,0,0,3,12,+4
143,/players/a/adebaba01,Bam Adebayo,2022-12-12,True,MIA,IND,35.3,8,18,0,0,6,7,2,15,17,3,2,1,4,2,22,+1
144,/players/a/adebaba01,Bam Adebayo,2022-12-14,True,MIA,OKC,33.1,5,13,0,0,5,6,2,11,13,3,2,0,5,6,15,-14
145,/players/a/adebaba01,Bam Adebayo,2022-12-15,False,MIA,HOU,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,/players/a/adebaba01,Bam Adebayo,2022-12-17,True,MIA,SAS,35.85,11,18,0,0,0,0,4,9,13,3,1,0,4,4,22,+29
147,/players/a/adebaba01,Bam Adebayo,2022-12-20,True,MIA,CHI,36.68333333333333,12,15,0,0,3,4,3,9,12,6,0,0,3,1,27,-18
148,/players/a/adebaba01,Bam Adebayo,2022-12-23,True,MIA,IND,37.733333333333334,8,19,0,0,2,2,5,2,7,3,0,0,3,2,18,+1
149,/players/a/adebaba01,Bam Adebayo,2022-12-26,False,MIA,MIN,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
150,/players/a/adebaba01,Bam Adebayo,2022-12-28,True,MIA,LAL,39.25,10,16,0,0,3,6,5,9,14,0,1,2,1,4,23,+24
151,/players/a/adebaba01,Bam Adebayo,2022-12-30,True,MIA,DEN,30.233333333333334,6,14,0,0,10,11,4,3,7,2,4,2,4,3,22,-4
152,/players/a/adebaba01,Bam Adebayo,2022-12-31,True,MIA,UTA,36.083333333333336,11,17,0,0,10,13,5,3,8,5,1,0,2,5,32,+6
153,/players/a/adebaba01,Bam Adebayo,2023-01-02,True,MIA,LAC,36.88333333333333,12,19,0,0,7,8,5,8,13,1,1,1,3,2,31,+11
154,/players/a/adebaba01,Bam Adebayo,2023-01-04,True,MIA,LAL,37.85,13,23,0,0,4,5,6,7,13,3,2,3,2,2,30,+2
155,/players/a/adebaba01,Bam Adebayo,2023-01-06,True,MIA,PHO,38.25,10,15,0,0,1,4,1,10,11,2,2,1,1,1,21,+17
156,/players/a/adebaba01,Bam Adebayo,2023-01-08,True,MIA,BRK,28.25,5,15,0,0,0,3,4,4,8,2,0,1,0,1,10,-25
157,/players/a/adebaba01,Bam Adebayo,2023-01-10,False,MIA,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,/players/a/adebaba01,Bam Adebayo,2023-01-12,True,MIA,MIL,34.15,11,19,0,0,2,2,2,10,12,1,2,1,0,2,24,+8
159,/players/a/adebaba01,Bam Adebayo,2023-01-14,True,MIA,MIL,30.966666666666665,9,19,0,0,2,4,3,10,13,2,0,2,1,3,20,+18
160,/players/a/adebaba01,Bam Adebayo,2023-01-16,True,MIA,ATL,36.166666666666664,9,19,0,0,2,2,6,7,13,5,3,3,3,3,20,+6
161,/players/a/adebaba01,Bam Adebayo,2023-01-18,True,MIA,NOP,30.566666666666666,11,15,0,0,4,6,3,5,8,1,2,1,2,2,26,+16
162,/players/a/adebaba01,Bam Adebayo,2023-01-20,True,MIA,DAL,34.81666666666667,7,14,0,0,4,6,2,9,11,4,0,0,2,2,18,-18
163,/players/a/adebaba01,Bam Adebayo,2023-01-22,True,MIA,NOP,34.583333333333336,7,12,0,0,4,4,3,6,9,2,2,0,2,1,18,-2
164,/players/a/adebaba01,Bam Adebayo,2023-01-24,True,MIA,BOS,37.333333333333336,12,22,0,0,6,8,4,11,15,1,2,1,3,2,30,+3
165,/players/a/adebaba01,Bam Adebayo,2023-01-27,True,MIA,ORL,36.53333333333333,7,14,0,0,6,7,0,6,6,7,1,1,2,5,20,+4
166,/players/a/adebaba01,Bam Adebayo,2023-01-29,True,MIA,CHO,35.96666666666667,8,15,0,0,1,4,2,2,4,6,3,0,2,0,17,+5
167,/players/a/adebaba01,Bam Adebayo,2023-01-31,True,MIA,CLE,37.21666666666667,7,13,0,0,4,6,4,7,11,1,0,0,0,3,18,-6
168,/players/a/adebaba01,Bam Adebayo,2023-02-02,True,MIA,NYK,37.61666666666667,11,16,0,0,10,11,1,8,9,3,2,1,0,1,32,+5
169,/players/a/adebaba01,Bam Adebayo,2023-02-04,True,MIA,MIL,35.733333333333334,7,15,0,0,2,2,4,7,11,8,2,0,1,3,16,0
